"external/ns3_step","ppo_morabito_ns3_20ue_20260508_160337 - external/step_reward","ppo_morabito_ns3_20ue_20260508_160337 - external/step_reward__MIN","ppo_morabito_ns3_20ue_20260508_160337 - external/step_reward__MAX","ppo_morabito_ns3_20ue_20260508_160337 - _step","ppo_morabito_ns3_20ue_20260508_160337 - _step__MIN","ppo_morabito_ns3_20ue_20260508_160337 - _step__MAX","a2c_morabito_ns3_20ue_20260508_160335 - external/step_reward","a2c_morabito_ns3_20ue_20260508_160335 - external/step_reward__MIN","a2c_morabito_ns3_20ue_20260508_160335 - external/step_reward__MAX","a2c_morabito_ns3_20ue_20260508_160335 - _step","a2c_morabito_ns3_20ue_20260508_160335 - _step__MIN","a2c_morabito_ns3_20ue_20260508_160335 - _step__MAX","dqn_morabito_ns3_20ue_20260508_160334 - external/step_reward","dqn_morabito_ns3_20ue_20260508_160334 - external/step_reward__MIN","dqn_morabito_ns3_20ue_20260508_160334 - external/step_reward__MAX","dqn_morabito_ns3_20ue_20260508_160334 - _step","dqn_morabito_ns3_20ue_20260508_160334 - _step__MIN","dqn_morabito_ns3_20ue_20260508_160334 - _step__MAX","dueling_dqn_morabito_ns3_20ue_20260508_160331 - external/step_reward","dueling_dqn_morabito_ns3_20ue_20260508_160331 - external/step_reward__MIN","dueling_dqn_morabito_ns3_20ue_20260508_160331 - external/step_reward__MAX","dueling_dqn_morabito_ns3_20ue_20260508_160331 - _step","dueling_dqn_morabito_ns3_20ue_20260508_160331 - _step__MIN","dueling_dqn_morabito_ns3_20ue_20260508_160331 - _step__MAX","2026-05-08_13-32 - external/step_reward","2026-05-08_13-32 - external/step_reward__MIN","2026-05-08_13-32 - external/step_reward__MAX","2026-05-08_13-32 - _step","2026-05-08_13-32 - _step__MIN","2026-05-08_13-32 - _step__MAX","a2c_morabito_ns3_20ue_20260507_232704 - external/step_reward","a2c_morabito_ns3_20ue_20260507_232704 - external/step_reward__MIN","a2c_morabito_ns3_20ue_20260507_232704 - external/step_reward__MAX","a2c_morabito_ns3_20ue_20260507_232704 - _step","a2c_morabito_ns3_20ue_20260507_232704 - _step__MIN","a2c_morabito_ns3_20ue_20260507_232704 - _step__MAX","ppo_morabito_ns3_20ue_20260507_232608 - external/step_reward","ppo_morabito_ns3_20ue_20260507_232608 - external/step_reward__MIN","ppo_morabito_ns3_20ue_20260507_232608 - external/step_reward__MAX","ppo_morabito_ns3_20ue_20260507_232608 - _step","ppo_morabito_ns3_20ue_20260507_232608 - _step__MIN","ppo_morabito_ns3_20ue_20260507_232608 - _step__MAX","dueling_dqn_morabito_ns3_20ue_20260507_232606 - external/step_reward","dueling_dqn_morabito_ns3_20ue_20260507_232606 - external/step_reward__MIN","dueling_dqn_morabito_ns3_20ue_20260507_232606 - external/step_reward__MAX","dueling_dqn_morabito_ns3_20ue_20260507_232606 - _step","dueling_dqn_morabito_ns3_20ue_20260507_232606 - _step__MIN","dueling_dqn_morabito_ns3_20ue_20260507_232606 - _step__MAX","dqn_morabito_ns3_20ue_20260507_232604 - external/step_reward","dqn_morabito_ns3_20ue_20260507_232604 - external/step_reward__MIN","dqn_morabito_ns3_20ue_20260507_232604 - external/step_reward__MAX","dqn_morabito_ns3_20ue_20260507_232604 - _step","dqn_morabito_ns3_20ue_20260507_232604 - _step__MIN","dqn_morabito_ns3_20ue_20260507_232604 - _step__MAX"
"42","6.945","6.945","6.945","42","42","42","8.021999999999998","8.021999999999998","8.021999999999998","42","42","42","11.866","11.866","11.866","42","42","42","4.725000000000001","4.725000000000001","4.725000000000001","42","42","42","14.046999999999997","14.046999999999997","14.046999999999997","3283","3283","3283","14.378999999999998","14.378999999999998","14.378999999999998","42","42","42","10.212000000000003","10.212000000000003","10.212000000000003","42","42","42","10.567","10.567","10.567","42","42","42","9.268999999999998","9.268999999999998","9.268999999999998","42","42","42"
"43","5.060000000000002","5.060000000000002","5.060000000000002","43","43","43","10.052999999999997","10.052999999999997","10.052999999999997","43","43","43","-1.100999999999999","-1.100999999999999","-1.100999999999999","43","43","43","13.700000000000003","13.700000000000003","13.700000000000003","43","43","43","6.280999999999999","6.280999999999999","6.280999999999999","3339","3339","3339","11.155999999999999","11.155999999999999","11.155999999999999","43","43","43","6.560000000000002","6.560000000000002","6.560000000000002","43","43","43","11.805","11.805","11.805","43","43","43","7.325000000000003","7.325000000000003","7.325000000000003","43","43","43"
"44","6.584","6.584","6.584","44","44","44","13.942","13.942","13.942","44","44","44","12.453000000000003","12.453000000000003","12.453000000000003","44","44","44","8.579","8.579","8.579","44","44","44","9.918999999999997","9.918999999999997","9.918999999999997","3398","3398","3398","9.103000000000002","9.103000000000002","9.103000000000002","44","44","44","11.238999999999997","11.238999999999997","11.238999999999997","44","44","44","6.171999999999997","6.171999999999997","6.171999999999997","44","44","44","6.442999999999998","6.442999999999998","6.442999999999998","44","44","44"
"45","16.526000000000003","16.526000000000003","16.526000000000003","45","45","45","11.405000000000001","11.405000000000001","11.405000000000001","45","45","45","9.258000000000003","9.258000000000003","9.258000000000003","45","45","45","8.872999999999998","8.872999999999998","8.872999999999998","45","45","45","10.997999999999998","10.997999999999998","10.997999999999998","3457","3457","3457","9.604","9.604","9.604","45","45","45","8.652000000000001","8.652000000000001","8.652000000000001","45","45","45","1.6569999999999965","1.6569999999999965","1.6569999999999965","45","45","45","15.585","15.585","15.585","45","45","45"
"46","12.046999999999997","12.046999999999997","12.046999999999997","46","46","46","16.508000000000003","16.508000000000003","16.508000000000003","46","46","46","6.643000000000001","6.643000000000001","6.643000000000001","46","46","46","11.103000000000002","11.103000000000002","11.103000000000002","46","46","46","8.418999999999997","8.418999999999997","8.418999999999997","3516","3516","3516","13.889000000000003","13.889000000000003","13.889000000000003","46","46","46","4.692","4.692","4.692","46","46","46","7.143000000000001","7.143000000000001","7.143000000000001","46","46","46","10.305999999999997","10.305999999999997","10.305999999999997","46","46","46"
"47","11.668999999999997","11.668999999999997","11.668999999999997","47","47","47","11.573999999999998","11.573999999999998","11.573999999999998","47","47","47","7.648000000000003","7.648000000000003","7.648000000000003","47","47","47","11.637","11.637","11.637","47","47","47","7.927","7.927","7.927","3576","3576","3576","13.249000000000002","13.249000000000002","13.249000000000002","47","47","47","12.381","12.381","12.381","47","47","47","13.773000000000003","13.773000000000003","13.773000000000003","47","47","47","8.588999999999999","8.588999999999999","8.588999999999999","47","47","47"
"48","7.783000000000001","7.783000000000001","7.783000000000001","48","48","48","12.558","12.558","12.558","48","48","48","11.520000000000003","11.520000000000003","11.520000000000003","48","48","48","10.746000000000002","10.746000000000002","10.746000000000002","48","48","48","10.137999999999998","10.137999999999998","10.137999999999998","3634","3634","3634","5.3430000000000035","5.3430000000000035","5.3430000000000035","48","48","48","12.003","12.003","12.003","48","48","48","16.674","16.674","16.674","48","48","48","13.395000000000003","13.395000000000003","13.395000000000003","48","48","48"
"49","13.575000000000003","13.575000000000003","13.575000000000003","49","49","49","7.286000000000001","7.286000000000001","7.286000000000001","49","49","49","10.118000000000002","10.118000000000002","10.118000000000002","49","49","49","8.841000000000001","8.841000000000001","8.841000000000001","49","49","49","8.200000000000003","8.200000000000003","8.200000000000003","3695","3695","3695","8.799","8.799","8.799","49","49","49","4.6839999999999975","4.6839999999999975","4.6839999999999975","49","49","49","7.323","7.323","7.323","49","49","49","8.968000000000004","8.968000000000004","8.968000000000004","49","49","49"
"50","8.82","8.82","8.82","50","50","50","8.771999999999998","8.771999999999998","8.771999999999998","50","50","50","13.939999999999998","13.939999999999998","13.939999999999998","50","50","50","12.484000000000002","12.484000000000002","12.484000000000002","50","50","50","7.927","7.927","7.927","3755","3755","3755","5.927","5.927","5.927","50","50","50","8.219999999999999","8.219999999999999","8.219999999999999","50","50","50","5.25","5.25","5.25","50","50","50","7.3430000000000035","7.3430000000000035","7.3430000000000035","50","50","50"
"51","6.9879999999999995","6.9879999999999995","6.9879999999999995","51","51","51","2.777000000000001","2.777000000000001","2.777000000000001","51","51","51","10.445999999999998","10.445999999999998","10.445999999999998","51","51","51","9.679000000000002","9.679000000000002","9.679000000000002","51","51","51","11.229","11.229","11.229","3816","3816","3816","16.561","16.561","16.561","51","51","51","11.732999999999997","11.732999999999997","11.732999999999997","51","51","51","13.018","13.018","13.018","51","51","51","5.375999999999998","5.375999999999998","5.375999999999998","51","51","51"
"52","5.585000000000001","5.585000000000001","5.585000000000001","52","52","52","9.091999999999999","9.091999999999999","9.091999999999999","52","52","52","8.661999999999999","8.661999999999999","8.661999999999999","52","52","52","8.014000000000003","8.014000000000003","8.014000000000003","52","52","52","8.253","8.253","8.253","3876","3876","3876","8.924999999999997","8.924999999999997","8.924999999999997","52","52","52","10.527999999999999","10.527999999999999","10.527999999999999","52","52","52","13.479999999999997","13.479999999999997","13.479999999999997","52","52","52","7.490000000000002","7.490000000000002","7.490000000000002","52","52","52"
"53","10.043999999999997","10.043999999999997","10.043999999999997","53","53","53","7.353999999999999","7.353999999999999","7.353999999999999","53","53","53","16.045","16.045","16.045","53","53","53","12.442999999999998","12.442999999999998","12.442999999999998","53","53","53","9.164000000000001","9.164000000000001","9.164000000000001","3937","3937","3937","8.735999999999997","8.735999999999997","8.735999999999997","53","53","53","8.253999999999998","8.253999999999998","8.253999999999998","53","53","53","6.356999999999999","6.356999999999999","6.356999999999999","53","53","53","6.347000000000001","6.347000000000001","6.347000000000001","53","53","53"
"54","12.654000000000003","12.654000000000003","12.654000000000003","54","54","54","0.46300000000000097","0.46300000000000097","0.46300000000000097","54","54","54","11.981000000000002","11.981000000000002","11.981000000000002","54","54","54","4.673000000000002","4.673000000000002","4.673000000000002","54","54","54","16.384999999999998","16.384999999999998","16.384999999999998","3997","3997","3997","12.034999999999997","12.034999999999997","12.034999999999997","54","54","54","10.904000000000003","10.904000000000003","10.904000000000003","54","54","54","11.984000000000002","11.984000000000002","11.984000000000002","54","54","54","16.424999999999997","16.424999999999997","16.424999999999997","54","54","54"
"55","9.761000000000003","9.761000000000003","9.761000000000003","55","55","55","2.632999999999999","2.632999999999999","2.632999999999999","55","55","55","15.270000000000003","15.270000000000003","15.270000000000003","55","55","55","4.179000000000002","4.179000000000002","4.179000000000002","55","55","55","11.406999999999996","11.406999999999996","11.406999999999996","4057","4057","4057","11.875999999999998","11.875999999999998","11.875999999999998","55","55","55","11.112000000000002","11.112000000000002","11.112000000000002","55","55","55","9.081000000000003","9.081000000000003","9.081000000000003","55","55","55","8.902999999999999","8.902999999999999","8.902999999999999","55","55","55"
"56","5.962000000000003","5.962000000000003","5.962000000000003","56","56","56","8.253999999999998","8.253999999999998","8.253999999999998","56","56","56","6.879000000000001","6.879000000000001","6.879000000000001","56","56","56","12.924999999999997","12.924999999999997","12.924999999999997","56","56","56","9.048000000000002","9.048000000000002","9.048000000000002","4117","4117","4117","6.284999999999997","6.284999999999997","6.284999999999997","56","56","56","-7.122","-7.122","-7.122","56","56","56","9.456000000000003","9.456000000000003","9.456000000000003","56","56","56","4.673000000000002","4.673000000000002","4.673000000000002","56","56","56"
"57","11.936","11.936","11.936","57","57","57","17.401000000000003","17.401000000000003","17.401000000000003","57","57","57","15.389000000000003","15.389000000000003","15.389000000000003","57","57","57","13.209000000000003","13.209000000000003","13.209000000000003","57","57","57","9.174","9.174","9.174","4177","4177","4177","11.679000000000002","11.679000000000002","11.679000000000002","57","57","57","18.009","18.009","18.009","57","57","57","14.476999999999997","14.476999999999997","14.476999999999997","57","57","57","12.808999999999997","12.808999999999997","12.808999999999997","57","57","57"
"58","12.091000000000001","12.091000000000001","12.091000000000001","58","58","58","7.667000000000002","7.667000000000002","7.667000000000002","58","58","58","13.290999999999997","13.290999999999997","13.290999999999997","58","58","58","11.018999999999998","11.018999999999998","11.018999999999998","58","58","58","6.5760000000000005","6.5760000000000005","6.5760000000000005","4238","4238","4238","11.386000000000003","11.386000000000003","11.386000000000003","58","58","58","6.564","6.564","6.564","58","58","58","6.473999999999997","6.473999999999997","6.473999999999997","58","58","58","7.417000000000002","7.417000000000002","7.417000000000002","58","58","58"
"59","13.415","13.415","13.415","59","59","59","9.677","9.677","9.677","59","59","59","7.620999999999999","7.620999999999999","7.620999999999999","59","59","59","16.539","16.539","16.539","59","59","59","11.783999999999999","11.783999999999999","11.783999999999999","4293","4293","4293","15.941000000000003","15.941000000000003","15.941000000000003","59","59","59","11.326","11.326","11.326","59","59","59","9.459000000000003","9.459000000000003","9.459000000000003","59","59","59","4.312000000000001","4.312000000000001","4.312000000000001","59","59","59"
"60","7.511000000000003","7.511000000000003","7.511000000000003","60","60","60","15.866999999999997","15.866999999999997","15.866999999999997","60","60","60","17.893","17.893","17.893","60","60","60","10.170000000000002","10.170000000000002","10.170000000000002","60","60","60","10.024000000000001","10.024000000000001","10.024000000000001","4350","4350","4350","8.076","8.076","8.076","60","60","60","8.713000000000001","8.713000000000001","8.713000000000001","60","60","60","6.579000000000001","6.579000000000001","6.579000000000001","60","60","60","19.275","19.275","19.275","60","60","60"
"61","9.332999999999998","9.332999999999998","9.332999999999998","61","61","61","8.545000000000002","8.545000000000002","8.545000000000002","61","61","61","8.067","8.067","8.067","61","61","61","11.847000000000001","11.847000000000001","11.847000000000001","61","61","61","10.484000000000002","10.484000000000002","10.484000000000002","4406","4406","4406","9.155000000000001","9.155000000000001","9.155000000000001","61","61","61","7.146000000000001","7.146000000000001","7.146000000000001","61","61","61","6.935000000000002","6.935000000000002","6.935000000000002","61","61","61","14.213000000000001","14.213000000000001","14.213000000000001","61","61","61"
"62","13.479999999999997","13.479999999999997","13.479999999999997","62","62","62","8.508000000000003","8.508000000000003","8.508000000000003","62","62","62","6.692","6.692","6.692","62","62","62","10.39","10.39","10.39","62","62","62","11.344000000000001","11.344000000000001","11.344000000000001","4463","4463","4463","-3.0479999999999983","-3.0479999999999983","-3.0479999999999983","62","62","62","9.070999999999998","9.070999999999998","9.070999999999998","62","62","62","10.085999999999999","10.085999999999999","10.085999999999999","62","62","62","6.506","6.506","6.506","62","62","62"
"63","10.972999999999999","10.972999999999999","10.972999999999999","63","63","63","7.814","7.814","7.814","63","63","63","5.6569999999999965","5.6569999999999965","5.6569999999999965","63","63","63","11.332999999999998","11.332999999999998","11.332999999999998","63","63","63","9.572000000000003","9.572000000000003","9.572000000000003","4519","4519","4519","4.640000000000001","4.640000000000001","4.640000000000001","63","63","63","9.582999999999998","9.582999999999998","9.582999999999998","63","63","63","10.517000000000003","10.517000000000003","10.517000000000003","63","63","63","5.155000000000001","5.155000000000001","5.155000000000001","63","63","63"
"64","15.89","15.89","15.89","64","64","64","9.920000000000002","9.920000000000002","9.920000000000002","64","64","64","11.921999999999997","11.921999999999997","11.921999999999997","64","64","64","10.012","10.012","10.012","64","64","64","6.952000000000002","6.952000000000002","6.952000000000002","4580","4580","4580","8.732","8.732","8.732","64","64","64","8.308","8.308","8.308","64","64","64","10.463999999999999","10.463999999999999","10.463999999999999","64","64","64","7.447000000000003","7.447000000000003","7.447000000000003","64","64","64"
"65","7.994","7.994","7.994","65","65","65","9.165","9.165","9.165","65","65","65","10.82","10.82","10.82","65","65","65","13.667000000000002","13.667000000000002","13.667000000000002","65","65","65","11.081000000000003","11.081000000000003","11.081000000000003","4637","4637","4637","19.128999999999998","19.128999999999998","19.128999999999998","65","65","65","6.567999999999998","6.567999999999998","6.567999999999998","65","65","65","7.3530000000000015","7.3530000000000015","7.3530000000000015","65","65","65","9.079999999999998","9.079999999999998","9.079999999999998","65","65","65"
"66","6.783999999999999","6.783999999999999","6.783999999999999","66","66","66","5.006","5.006","5.006","66","66","66","9.174999999999997","9.174999999999997","9.174999999999997","66","66","66","11.186999999999998","11.186999999999998","11.186999999999998","66","66","66","8.168999999999997","8.168999999999997","8.168999999999997","4699","4699","4699","7.438000000000002","7.438000000000002","7.438000000000002","66","66","66","9.276","9.276","9.276","66","66","66","8.840000000000003","8.840000000000003","8.840000000000003","66","66","66","2.0219999999999985","2.0219999999999985","2.0219999999999985","66","66","66"
"67","15.744","15.744","15.744","67","67","67","13.366","13.366","13.366","67","67","67","15.616","15.616","15.616","67","67","67","12.633000000000003","12.633000000000003","12.633000000000003","67","67","67","6.407","6.407","6.407","4760","4760","4760","11.509","11.509","11.509","67","67","67","9.066000000000003","9.066000000000003","9.066000000000003","67","67","67","12.402999999999999","12.402999999999999","12.402999999999999","67","67","67","8.829999999999998","8.829999999999998","8.829999999999998","67","67","67"
"68","12.506999999999998","12.506999999999998","12.506999999999998","68","68","68","8.286000000000001","8.286000000000001","8.286000000000001","68","68","68","11.445","11.445","11.445","68","68","68","9.270000000000003","9.270000000000003","9.270000000000003","68","68","68","6.23","6.23","6.23","4820","4820","4820","13.951999999999998","13.951999999999998","13.951999999999998","68","68","68","7.039999999999999","7.039999999999999","7.039999999999999","68","68","68","7.290999999999997","7.290999999999997","7.290999999999997","68","68","68","13.04","13.04","13.04","68","68","68"
